title,url,page_count,published_date,system,modified_date,price,softcover,hardcover,premium,pdf,color,product,Greg Stafford,number of authors,number of artists
Monsters of the Dungeon: Brave the Darkness,https://www.drivethrurpg.com/en/product/457624/monsters-of-the-dungeon-brave-the-darkness,150.0,1/25/24,"Pathfinder OGL, Dungeon Crawl Classics, 5e-compatible, Other OSR Games","Oct 23, 2023",12.95,0,0,0,1,0,Watermarked PDF,0,1,1
Monsters of the Dungeon: Brave the Darkness,https://www.drivethrurpg.com/en/product/457624/monsters-of-the-dungeon-brave-the-darkness,150.0,1/25/24,"Pathfinder OGL, Dungeon Crawl Classics, 5e-compatible, Other OSR Games","Oct 23, 2023",29.95,1,0,1,0,1,"Softcover, Premium Color Book (8.5"" x 11"")",0,1,1
Monsters of the Dungeon: Brave the Darkness,https://www.drivethrurpg.com/en/product/457624/monsters-of-the-dungeon-brave-the-darkness,150.0,1/25/24,"Pathfinder OGL, Dungeon Crawl Classics, 5e-compatible, Other OSR Games","Oct 23, 2023",35.95,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,1
Monsters of the Dungeon: Brave the Darkness,https://www.drivethrurpg.com/en/product/457624/monsters-of-the-dungeon-brave-the-darkness,150.0,1/25/24,"Pathfinder OGL, Dungeon Crawl Classics, 5e-compatible, Other OSR Games","Oct 23, 2023",40.31,1,0,1,1,1,"PDF + Softcover, Premium Color Book (8.5"" x 11"")",0,1,1
Monsters of the Dungeon: Brave the Darkness,https://www.drivethrurpg.com/en/product/457624/monsters-of-the-dungeon-brave-the-darkness,150.0,1/25/24,"Pathfinder OGL, Dungeon Crawl Classics, 5e-compatible, Other OSR Games","Oct 23, 2023",46.31,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,1
World of Greyhawk Fantasy Game Setting (1e),https://www.drivethrurpg.com/en/product/17392/world-of-greyhawk-fantasy-game-setting-1e,128.0,12/23/14,"Classic D&D/AD&D, 1e (AD&D)","Dec 23, 2014",9.99,0,0,0,1,0,Watermarked PDF,0,1,2
Dungeon Crawl Classics #67: Sailors on the Starless Sea,https://www.drivethrurpg.com/en/product/102448/dungeon-crawl-classics-67-sailors-on-the-starless-sea,16.0,5/22/12,"3.x/d20/OGL, Classic D&D/AD&D, Dungeon Crawl Classics","Oct 21, 2021",6.99,0,0,0,1,0,Watermarked PDF,0,1,4
Lockpickery: 5e Rules Supplement,https://www.drivethrurpg.com/en/product/403683/lockpickery-5e-rules-supplement,5.0,7/25/22,"Dungeons & Dragons, Old-School Revival (OSR)","Sep 18, 2023",1.0,0,0,0,1,0,PDF,0,1,1
Baby Bestiary: Caretaker Warlock (5e),https://www.drivethrurpg.com/en/product/251622/baby-bestiary-caretaker-warlock-5e,26.0,10/7/18,5e-compatible,"Apr 25, 2020",5.99,0,0,0,1,0,Watermarked PDF,0,2,2
Ghost Ops Second Strike - 5th ed,https://www.drivethrurpg.com/en/product/388438/ghost-ops-second-strike-5th-ed,140.0,3/9/22,5e-compatible,"Apr 10, 2023",7.99,0,0,0,1,0,PDF,0,1,1
Ghost Ops Second Strike - 5th ed,https://www.drivethrurpg.com/en/product/388438/ghost-ops-second-strike-5th-ed,140.0,3/9/22,5e-compatible,"Apr 10, 2023",35.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,1
Ghost Ops Second Strike - 5th ed,https://www.drivethrurpg.com/en/product/388438/ghost-ops-second-strike-5th-ed,140.0,3/9/22,5e-compatible,"Apr 10, 2023",24.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,1
Ghost Ops Second Strike - 5th ed,https://www.drivethrurpg.com/en/product/388438/ghost-ops-second-strike-5th-ed,140.0,3/9/22,5e-compatible,"Apr 10, 2023",43.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,1
Ghost Ops Second Strike - 5th ed,https://www.drivethrurpg.com/en/product/388438/ghost-ops-second-strike-5th-ed,140.0,3/9/22,5e-compatible,"Apr 10, 2023",32.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,1
White Star: White Box Science Fiction Roleplaying [Swords & Wizardry],https://www.drivethrurpg.com/en/product/148169/white-star-white-box-science-fiction-roleplaying-swords-wizardry,132.0,5/3/15,"Basic/BECMI or OD&D, Swords & Wizardry","Aug 12, 2015",9.99,0,0,0,1,0,Watermarked PDF,0,1,0
White Star: White Box Science Fiction Roleplaying [Swords & Wizardry],https://www.drivethrurpg.com/en/product/148169/white-star-white-box-science-fiction-roleplaying-swords-wizardry,132.0,5/3/15,"Basic/BECMI or OD&D, Swords & Wizardry","Aug 12, 2015",14.99,1,0,0,0,0,"Softcover, B&W Book (6"" x 9"")",0,1,0
White Star: White Box Science Fiction Roleplaying [Swords & Wizardry],https://www.drivethrurpg.com/en/product/148169/white-star-white-box-science-fiction-roleplaying-swords-wizardry,132.0,5/3/15,"Basic/BECMI or OD&D, Swords & Wizardry","Aug 12, 2015",19.99,0,1,0,0,0,"Hardcover, B&W Book (6"" x 9"")",0,1,0
White Star: White Box Science Fiction Roleplaying [Swords & Wizardry],https://www.drivethrurpg.com/en/product/148169/white-star-white-box-science-fiction-roleplaying-swords-wizardry,132.0,5/3/15,"Basic/BECMI or OD&D, Swords & Wizardry","Aug 12, 2015",24.98,1,0,0,1,0,"PDF + Softcover, B&W Book (6"" x 9"")",0,1,0
White Star: White Box Science Fiction Roleplaying [Swords & Wizardry],https://www.drivethrurpg.com/en/product/148169/white-star-white-box-science-fiction-roleplaying-swords-wizardry,132.0,5/3/15,"Basic/BECMI or OD&D, Swords & Wizardry","Aug 12, 2015",29.98,0,1,0,1,0,"PDF + Hardcover, B&W Book (6"" x 9"")",0,1,0
The Fiddler's Lament (Black Flag Roleplaying),https://www.drivethrurpg.com/en/product/478401/the-fiddler-s-lament-black-flag-roleplaying,20.0,4/30/24,"5e-compatible, Black Flag Roleplaying","Apr 22, 2024",4.99,0,0,0,1,0,Watermarked PDF,0,3,1
The Fiddler's Lament (Black Flag Roleplaying),https://www.drivethrurpg.com/en/product/478401/the-fiddler-s-lament-black-flag-roleplaying,20.0,4/30/24,"5e-compatible, Black Flag Roleplaying","Apr 22, 2024",10.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,3,1
The Fiddler's Lament (Black Flag Roleplaying),https://www.drivethrurpg.com/en/product/478401/the-fiddler-s-lament-black-flag-roleplaying,20.0,4/30/24,"5e-compatible, Black Flag Roleplaying","Apr 22, 2024",15.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,3,1
They Came from Beneath (BFR),https://www.drivethrurpg.com/en/product/479213/they-came-from-beneath-bfr,37.0,4/30/24,"5e-compatible, Black Flag Roleplaying","Apr 30, 2024",14.99,0,0,0,1,0,PDF,0,1,3
Player's Handbook (3.5),https://www.drivethrurpg.com/en/product/148008/player-s-handbook-3-5,320.0,4/28/15,"3.5 D&D (official), Official D&D, 3.5","Jun 24, 2022",9.99,0,0,0,1,0,Watermarked PDF,0,4,4
Player's Handbook (3.5),https://www.drivethrurpg.com/en/product/148008/player-s-handbook-3-5,320.0,4/28/15,"3.5 D&D (official), Official D&D, 3.5","Jun 24, 2022",25.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,4,4
Player's Handbook (3.5),https://www.drivethrurpg.com/en/product/148008/player-s-handbook-3-5,320.0,4/28/15,"3.5 D&D (official), Official D&D, 3.5","Jun 24, 2022",29.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,4,4
Player's Handbook (3.5),https://www.drivethrurpg.com/en/product/148008/player-s-handbook-3-5,320.0,4/28/15,"3.5 D&D (official), Official D&D, 3.5","Jun 24, 2022",35.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,4,4
Player's Handbook (3.5),https://www.drivethrurpg.com/en/product/148008/player-s-handbook-3-5,320.0,4/28/15,"3.5 D&D (official), Official D&D, 3.5","Jun 24, 2022",39.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,4,4
Twisted Fairy Tales,https://www.drivethrurpg.com/en/product/458009/twisted-fairy-tales,8.0,10/27/23,5e-compatible,"Oct 26, 2023",1.99,0,0,0,1,0,Watermarked PDF,0,1,4
Ebonclad - A Thieves' Guild Setting & Adventures,https://www.drivethrurpg.com/en/product/211634/ebonclad-a-thieves-guild-setting-adventures,170.0,7/1/17,5e-compatible,"Feb 4, 2018",17.99,0,0,0,1,0,PDF,0,1,5
Ebonclad - A Thieves' Guild Setting & Adventures,https://www.drivethrurpg.com/en/product/211634/ebonclad-a-thieves-guild-setting-adventures,170.0,7/1/17,5e-compatible,"Feb 4, 2018",23.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,5
Ebonclad - A Thieves' Guild Setting & Adventures,https://www.drivethrurpg.com/en/product/211634/ebonclad-a-thieves-guild-setting-adventures,170.0,7/1/17,5e-compatible,"Feb 4, 2018",37.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,5
Tomb of the Twilight Queen 5E,https://www.drivethrurpg.com/en/product/353811/tomb-of-the-twilight-queen-5e,45.0,4/14/21,5e-compatible,"Oct 17, 2022",4.95,0,0,0,1,0,PDF,0,1,2
Into the Unknown - Book 2: Playing the Game,https://www.drivethrurpg.com/en/product/260166/into-the-unknown-book-2-playing-the-game,28.0,5/23/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",2.99,0,0,0,1,0,Watermarked PDF,0,1,0
Into the Unknown - Book 2: Playing the Game,https://www.drivethrurpg.com/en/product/260166/into-the-unknown-book-2-playing-the-game,28.0,5/23/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",4.99,1,0,0,0,0,"Softcover, B&W Book (6"" x 9"")",0,1,0
Into the Unknown - Book 2: Playing the Game,https://www.drivethrurpg.com/en/product/260166/into-the-unknown-book-2-playing-the-game,28.0,5/23/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",7.98,1,0,0,1,0,"PDF + Softcover, B&W Book (6"" x 9"")",0,1,0
5e Magical Item Cards,https://www.drivethrurpg.com/en/product/257001/5e-magical-item-cards,302.0,10/27/18,5e-compatible,"Nov 18, 2018",2.0,0,0,0,1,0,PDF,0,1,1
Into the Unknown - Book 4: Running the Game,https://www.drivethrurpg.com/en/product/271107/into-the-unknown-book-4-running-the-game,86.0,5/24/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",5.99,0,0,0,1,0,Watermarked PDF,0,1,0
Into the Unknown - Book 4: Running the Game,https://www.drivethrurpg.com/en/product/271107/into-the-unknown-book-4-running-the-game,86.0,5/24/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",7.99,1,0,0,0,0,"Softcover, B&W Book (6"" x 9"")",0,1,0
Into the Unknown - Book 4: Running the Game,https://www.drivethrurpg.com/en/product/271107/into-the-unknown-book-4-running-the-game,86.0,5/24/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",13.98,1,0,0,1,0,"PDF + Softcover, B&W Book (6"" x 9"")",0,1,0
Friend or Foe Folio (5e),https://www.drivethrurpg.com/en/product/389044/friend-or-foe-folio-5e,122.0,3/3/22,5e-compatible,"Apr 13, 2022",14.99,0,0,0,1,0,Watermarked PDF,0,1,1
GAZ4 The Kingdom of Ierendi (Basic),https://www.drivethrurpg.com/en/product/16977/gaz4-the-kingdom-of-ierendi-basic,87.0,1/28/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Jun 8, 2020",4.99,0,0,0,0,0,Multiple Formats,0,2,7
GAZ4 The Kingdom of Ierendi (Basic),https://www.drivethrurpg.com/en/product/16977/gaz4-the-kingdom-of-ierendi-basic,87.0,1/28/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Jun 8, 2020",9.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,7
GAZ4 The Kingdom of Ierendi (Basic),https://www.drivethrurpg.com/en/product/16977/gaz4-the-kingdom-of-ierendi-basic,87.0,1/28/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Jun 8, 2020",14.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,7
Ponyfinder - Best of the Best,https://www.drivethrurpg.com/en/product/472612/ponyfinder-best-of-the-best,126.0,4/2/24,"5e-compatible, Pathfinder OGL 2E","Apr 14, 2024",24.99,0,0,0,1,0,PDF,0,1,3
Ponyfinder - Best of the Best,https://www.drivethrurpg.com/en/product/472612/ponyfinder-best-of-the-best,126.0,4/2/24,"5e-compatible, Pathfinder OGL 2E","Apr 14, 2024",44.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,3
Ponyfinder - Best of the Best,https://www.drivethrurpg.com/en/product/472612/ponyfinder-best-of-the-best,126.0,4/2/24,"5e-compatible, Pathfinder OGL 2E","Apr 14, 2024",44.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,3
Ponyfinder - Best of the Best,https://www.drivethrurpg.com/en/product/472612/ponyfinder-best-of-the-best,126.0,4/2/24,"5e-compatible, Pathfinder OGL 2E","Apr 14, 2024",64.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,3
Ponyfinder - Best of the Best,https://www.drivethrurpg.com/en/product/472612/ponyfinder-best-of-the-best,126.0,4/2/24,"5e-compatible, Pathfinder OGL 2E","Apr 14, 2024",64.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,3
Tome of Beasts for 5th Edition (2023 Edition),https://www.drivethrurpg.com/en/product/190499/tome-of-beasts-for-5th-edition-2023-edition,434.0,5/31/23,5e-compatible,"Jun 30, 2023",29.99,0,0,0,1,0,Watermarked PDF,0,5,17
Into the Unknown - Book 3: Magic,https://www.drivethrurpg.com/en/product/270375/into-the-unknown-book-3-magic,54.0,5/23/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",4.99,0,0,0,1,0,Watermarked PDF,0,1,0
Into the Unknown - Book 3: Magic,https://www.drivethrurpg.com/en/product/270375/into-the-unknown-book-3-magic,54.0,5/23/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",6.99,1,0,0,0,0,"Softcover, B&W Book (6"" x 9"")",0,1,0
Into the Unknown - Book 3: Magic,https://www.drivethrurpg.com/en/product/270375/into-the-unknown-book-3-magic,54.0,5/23/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",11.98,1,0,0,1,0,"PDF + Softcover, B&W Book (6"" x 9"")",0,1,0
Eldritch Sands - Campaign Setting for 5th Edition,https://www.drivethrurpg.com/en/product/386258/eldritch-sands-campaign-setting-for-5th-edition,69.0,4/8/22,5e-compatible,"Jun 27, 2022",14.95,0,0,0,1,0,PDF,0,5,6
Eldritch Sands - Campaign Setting for 5th Edition,https://www.drivethrurpg.com/en/product/386258/eldritch-sands-campaign-setting-for-5th-edition,69.0,4/8/22,5e-compatible,"Jun 27, 2022",34.95,1,0,1,0,1,"Softcover, Premium Color Book (8.5"" x 11"")",0,5,6
Eldritch Sands - Campaign Setting for 5th Edition,https://www.drivethrurpg.com/en/product/386258/eldritch-sands-campaign-setting-for-5th-edition,69.0,4/8/22,5e-compatible,"Jun 27, 2022",24.95,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,5,6
Eldritch Sands - Campaign Setting for 5th Edition,https://www.drivethrurpg.com/en/product/386258/eldritch-sands-campaign-setting-for-5th-edition,69.0,4/8/22,5e-compatible,"Jun 27, 2022",49.9,1,0,1,1,1,"PDF + Softcover, Premium Color Book (8.5"" x 11"")",0,5,6
Eldritch Sands - Campaign Setting for 5th Edition,https://www.drivethrurpg.com/en/product/386258/eldritch-sands-campaign-setting-for-5th-edition,69.0,4/8/22,5e-compatible,"Jun 27, 2022",39.9,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,5,6
Eldritch Shadows #1: The Colour Out of Space,https://www.drivethrurpg.com/en/product/478755/eldritch-shadows-1-the-colour-out-of-space,24.0,5/2/24,D&D-OGL,"Apr 25, 2024",4.99,0,0,0,1,0,PDF,0,1,0
CASTLE OLDSKULL - The Classic Dungeon Design Guide II,https://www.drivethrurpg.com/en/product/210388/castle-oldskull-the-classic-dungeon-design-guide-ii,282.0,4/24/17,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Oct 23, 2022",4.99,0,0,0,1,0,Watermarked PDF,0,1,1
The Tomb of Black Sand,https://www.drivethrurpg.com/en/product/290848/the-tomb-of-black-sand,48.0,10/7/19,5e-compatible,"Oct 7, 2019",5.0,0,0,0,1,0,PDF,0,2,3
Gunderholfen,https://www.drivethrurpg.com/en/product/265629/gunderholfen,417.0,6/3/19,"Classic D&D/AD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Aug 24, 2020",10.0,0,0,0,1,0,Watermarked PDF,0,1,1
Gunderholfen,https://www.drivethrurpg.com/en/product/265629/gunderholfen,417.0,6/3/19,"Classic D&D/AD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Aug 24, 2020",42.0,0,1,0,0,0,"Hardcover, B&W Book (8.5"" x 11"")",0,1,1
Gunderholfen,https://www.drivethrurpg.com/en/product/265629/gunderholfen,417.0,6/3/19,"Classic D&D/AD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Aug 24, 2020",52.0,0,1,0,1,0,"PDF + Hardcover, B&W Book (8.5"" x 11"")",0,1,1
Mithril Lake Encounters 2,https://www.drivethrurpg.com/en/product/478518/mithril-lake-encounters-2,6.0,4/23/24,D&D-OGL,"Apr 23, 2024",1.49,0,0,0,1,0,Watermarked PDF,0,1,2
Into the Unknown - Book 5: Monsters,https://www.drivethrurpg.com/en/product/270367/into-the-unknown-book-5-monsters,64.0,5/24/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",4.99,0,0,0,1,0,Watermarked PDF,0,1,0
Into the Unknown - Book 5: Monsters,https://www.drivethrurpg.com/en/product/270367/into-the-unknown-book-5-monsters,64.0,5/24/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",6.99,1,0,0,0,0,"Softcover, B&W Book (6"" x 9"")",0,1,0
Into the Unknown - Book 5: Monsters,https://www.drivethrurpg.com/en/product/270367/into-the-unknown-book-5-monsters,64.0,5/24/19,"5e-compatible, Old-School Revival (OSR)","May 16, 2019",11.98,1,0,0,1,0,"PDF + Softcover, B&W Book (6"" x 9"")",0,1,0
Wondrous & Perilous Treasures vol.2 for Old-School Fantasy,https://www.drivethrurpg.com/en/product/469719/wondrous-perilous-treasures-vol-2-for-old-school-fantasy,132.0,4/28/24,5e-compatible,"Feb 11, 2024",11.99,0,0,0,1,0,Watermarked PDF,0,1,4
Wondrous & Perilous Treasures vol.2 for Old-School Fantasy,https://www.drivethrurpg.com/en/product/469719/wondrous-perilous-treasures-vol-2-for-old-school-fantasy,132.0,4/28/24,5e-compatible,"Feb 11, 2024",19.99,1,0,0,0,0,"Softcover, B&W Book (5.5"" x 8.5"")",0,1,4
Wondrous & Perilous Treasures vol.2 for Old-School Fantasy,https://www.drivethrurpg.com/en/product/469719/wondrous-perilous-treasures-vol-2-for-old-school-fantasy,132.0,4/28/24,5e-compatible,"Feb 11, 2024",26.98,1,0,0,1,0,"PDF + Softcover, B&W Book (5.5"" x 8.5"")",0,1,4
Stars Without Number: Original Core Edition,https://www.drivethrurpg.com/en/product/94621/stars-without-number-original-core-edition,253.0,9/2/11,"Classic D&D/AD&D, Dungeons & Dragons","Sep 3, 2011",19.99,0,0,0,1,0,PDF,0,1,9
Stars Without Number: Original Core Edition,https://www.drivethrurpg.com/en/product/94621/stars-without-number-original-core-edition,253.0,9/2/11,"Classic D&D/AD&D, Dungeons & Dragons","Sep 3, 2011",25.0,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,1,9
Stars Without Number: Original Core Edition,https://www.drivethrurpg.com/en/product/94621/stars-without-number-original-core-edition,253.0,9/2/11,"Classic D&D/AD&D, Dungeons & Dragons","Sep 3, 2011",44.99,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,9
A Red & Pleasant Land,https://www.drivethrurpg.com/en/product/141032/a-red-pleasant-land,197.0,12/3/14,"Dungeons & Dragons, Other OSR Games","Dec 3, 2014",14.99,0,0,0,1,0,PDF,0,1,2
Tome of Heroes for 5th Edition,https://www.drivethrurpg.com/en/product/402102/tome-of-heroes-for-5th-edition,320.0,7/5/22,5e-compatible,"Jul 5, 2022",29.99,0,0,0,1,0,Watermarked PDF,0,6,11
Little but Fierce (Starter Edition),https://www.drivethrurpg.com/en/product/395165/little-but-fierce-starter-edition,146.0,4/29/22,Dungeons & Dragons,"Jan 31, 2024",12.95,0,0,0,1,0,PDF,0,1,1
Tales of Arcana® 5E Race Guide,https://www.drivethrurpg.com/en/product/363154/tales-of-arcana-5e-race-guide,501.0,10/19/21,5e-compatible,"Oct 5, 2023",25.0,0,0,0,1,0,Watermarked PDF,0,2,0
Tales of Arcana® 5E Race Guide,https://www.drivethrurpg.com/en/product/363154/tales-of-arcana-5e-race-guide,501.0,10/19/21,5e-compatible,"Oct 5, 2023",120.0,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,2,0
Tales of Arcana® 5E Race Guide,https://www.drivethrurpg.com/en/product/363154/tales-of-arcana-5e-race-guide,501.0,10/19/21,5e-compatible,"Oct 5, 2023",45.0,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,0
Tales of Arcana® 5E Race Guide,https://www.drivethrurpg.com/en/product/363154/tales-of-arcana-5e-race-guide,501.0,10/19/21,5e-compatible,"Oct 5, 2023",70.0,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,2,0
Tales of Arcana® 5E Race Guide,https://www.drivethrurpg.com/en/product/363154/tales-of-arcana-5e-race-guide,501.0,10/19/21,5e-compatible,"Oct 5, 2023",145.0,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,2,0
Tales of Arcana® 5E Race Guide,https://www.drivethrurpg.com/en/product/363154/tales-of-arcana-5e-race-guide,501.0,10/19/21,5e-compatible,"Oct 5, 2023",70.0,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,0
Tales of Arcana® 5E Race Guide,https://www.drivethrurpg.com/en/product/363154/tales-of-arcana-5e-race-guide,501.0,10/19/21,5e-compatible,"Oct 5, 2023",95.0,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,2,0
Vagabonds of Dyfed,https://www.drivethrurpg.com/en/product/240583/vagabonds-of-dyfed,106.0,5/26/18,"Basic/BECMI or OD&D, Powered by the Apocalypse (PbtA), Old-School Revival (OSR)","May 22, 2018",8.0,0,0,0,1,0,Watermarked PDF,0,1,2
Vagabonds of Dyfed,https://www.drivethrurpg.com/en/product/240583/vagabonds-of-dyfed,106.0,5/26/18,"Basic/BECMI or OD&D, Powered by the Apocalypse (PbtA), Old-School Revival (OSR)","May 22, 2018",20.0,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 8.5"")",0,1,2
Vagabonds of Dyfed,https://www.drivethrurpg.com/en/product/240583/vagabonds-of-dyfed,106.0,5/26/18,"Basic/BECMI or OD&D, Powered by the Apocalypse (PbtA), Old-School Revival (OSR)","May 22, 2018",25.0,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 8.5"")",0,1,2
Vagabonds of Dyfed,https://www.drivethrurpg.com/en/product/240583/vagabonds-of-dyfed,106.0,5/26/18,"Basic/BECMI or OD&D, Powered by the Apocalypse (PbtA), Old-School Revival (OSR)","May 22, 2018",28.0,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 8.5"")",0,1,2
Vagabonds of Dyfed,https://www.drivethrurpg.com/en/product/240583/vagabonds-of-dyfed,106.0,5/26/18,"Basic/BECMI or OD&D, Powered by the Apocalypse (PbtA), Old-School Revival (OSR)","May 22, 2018",33.0,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 8.5"")",0,1,2
